city_ascii,state_id,lat,lng
Riverside,WY,41.2154,-106.7813
Scott,AR,34.6966,-92.0938
Salmon Creek,CA,38.3462,-123.0595
Inland,NE,40.5954,-98.2232
Anderson,IA,40.7982,-95.6086
Memphis,AL,33.1369,-88.3008
Chilili,NM,34.8974,-106.2332
Johnstown,NE,42.5721,-100.0563
Courtenay,ND,47.2241,-98.5685
Oberon,ND,47.9242,-99.2059
Broseley,MO,36.6754,-90.2441
Tyrone Forge,PA,40.6603,-78.2225
Venice,NE,41.239,-96.3526
Platina,CA,40.3591,-122.9042
Oxville,IL,39.7054,-90.5604
Rockham,SD,44.9043,-98.8234
Callimont,PA,39.8011,-78.9216
Lupus,MO,38.846,-92.454
Los Arcos,TX,27.6144,-99.2105
Standing Rock,AL,33.0863,-85.2449
Hensley,AR,34.5068,-92.2069
Triplett,MO,39.4984,-93.1938
Wightmans Grove,OH,41.4243,-83.0468
Iago,TX,29.2665,-95.963
Cogdell,GA,31.1663,-82.7217
Powhatan,LA,31.8738,-93.2032
Cuyama,CA,34.9312,-119.6148
Riggston,IL,39.6944,-90.4234
Cope,SC,33.3777,-81.0079
Millgrove,IN,40.4084,-85.275
Playas,NM,31.9125,-108.5363
Atlantic City,WY,42.5012,-108.733
Sun Valley,TX,33.6705,-95.4287
Cedar Highlands,UT,37.6295,-113.0667
Loring Colony,MT,48.7891,-107.9687
Alsen,ND,48.6303,-98.7048
Russell Springs,KS,38.9128,-101.1757
Dewey,MT,45.7764,-112.8553
New Richmond,WV,37.5734,-81.487
Snyder,CO,40.3309,-103.592
Macedonia,IL,38.0525,-88.7054
Tinsman,AR,33.6292,-92.3533
Victoria Vera,TX,26.3182,-98.6929
Ski Gap,PA,40.316,-78.5174
Virgil,KS,37.9807,-96.0116
Cedar,MI,44.8466,-85.7941
Port Alexander,AK,56.2346,-134.6532
Yorktown,IA,40.7353,-95.1544
Peterman,AL,31.5837,-87.2631
Seneca,SD,45.0608,-99.5092
Stockville,NE,40.5335,-100.3846
Atka,AK,52.2301,-174.2133
Sandusky,IN,39.4195,-85.478
Longcreek,SC,34.7776,-83.2602
Boyd,MT,45.454,-109.0697
Snowslip,MT,48.2648,-113.446
New Marion,IN,39.0076,-85.3588
Saltaire,NY,40.6389,-73.1949
Ophir,UT,40.3716,-112.2507
Tolley,ND,48.7303,-101.8274
Rafael Pena,TX,26.301,-98.6409
Cathedral,CO,38.0836,-107.0306
Metz,IN,41.6162,-84.8394
Realitos,TX,27.4454,-98.5303
Van Tassell,WY,42.6643,-104.0913
Ambrose,ND,48.9559,-103.4813
Osage,WV,39.6593,-80.007
Riceville,MT,47.2202,-110.9262
Golden,OK,34.0312,-94.8978
Karluk,AK,57.5845,-154.3255
Dahlen,ND,48.1587,-97.9319
Hampden,ND,48.5395,-98.6542
Gilead,NE,40.1461,-97.4151
Mona,IA,43.486,-92.9534
Manhattan Beach,MN,46.737,-94.1396
Wingate,TX,32.0455,-100.104
Platinum,AK,58.978,-161.7185
Chase,AK,62.4624,-149.9371
Rockport Colony,SD,43.582,-97.8431
Pompeys Pillar,MT,45.9906,-107.9504
Hendley,NE,40.1313,-99.9713
Alleene,AR,33.7648,-94.2622
Diomede,AK,65.7536,-168.9219
Garland,KS,37.7305,-94.6244
Oxly,MO,36.6025,-90.679
Ozone,AR,35.6352,-93.445
Dellview,NC,35.3865,-81.4127
Lane,SD,44.0697,-98.4246
Palmyra,VA,37.8652,-78.2627
Ernstville,MD,39.6304,-78.0239
Jugtown,PA,40.3363,-78.327
Sherman,CT,41.5746,-73.4957
Strang,NE,40.4149,-97.5872
Dana,IA,42.1072,-94.2383
Orin,WY,42.6505,-105.1826
Domino,TX,33.2495,-94.1162
Franklin Forge,PA,40.4713,-78.2317
New Salem,KS,37.3143,-96.8897
Utica,OK,33.9051,-96.2214
Frierson,LA,32.2486,-93.6895
Haugan,MT,47.3887,-115.4079
Webber,KS,39.9344,-98.0351
Mappsburg,VA,37.576,-75.7593
Mound,LA,32.333,-91.0241
Coolin,ID,48.476,-116.8441
Tarnov,NE,41.6148,-97.5025
Westervelt,IL,39.4792,-88.8612
Flaxton,ND,48.8974,-102.3933
Spiritwood,ND,46.9343,-98.4933
Buell,MO,39.0328,-91.4407
Square Butte,MT,47.5147,-110.1991
Niagara,ND,47.9983,-97.8717
Crocker,SD,45.107,-97.7805
Wise River,MT,45.792,-112.9485
Elm Grove,OK,35.7926,-94.5694
Elmira,MO,39.5087,-94.1546
Miller,IA,43.1864,-93.6076
Boone Grove,IN,41.3548,-87.1295
Klahr,PA,40.2979,-78.5129
Preston,NE,40.0346,-95.5182
Cotesfield,NE,41.3575,-98.6335
Roscoe,MT,45.3517,-109.4932
Grovespring,MO,37.3999,-92.606
Clear Creek,UT,39.6433,-111.1548
El Rancho,WY,42.268,-105.0477
Cotter,IA,41.2925,-91.4617
Unity,OR,44.4491,-118.1881
Denver,MO,40.3989,-94.3233
San Acacio,CO,37.2086,-105.5667
Labette,KS,37.23,-95.1836
Hatfield,MN,43.9546,-96.1905
Buck Grove,IA,41.9175,-95.3951
Padroni,CO,40.7818,-103.1733
Benton,IA,40.7047,-94.3608
Alice,ND,46.76,-97.5562
Galatia,KS,38.6411,-98.9578
Leando,IA,40.8237,-92.0823
Wolford,ND,48.4975,-99.7038
Onaka,SD,45.1912,-99.4659
Lonerock,OR,45.0887,-119.8841
Candy Kitchen,NM,34.912,-108.4929
Forbes,ND,45.9425,-98.782
Fairdale,ND,48.49,-98.2312
Clio,IA,40.636,-93.4514
New Lisbon,IN,39.8634,-85.263
Reserve,MT,48.6024,-104.4677
Redstone,MT,48.8217,-104.9432
Speed,KS,39.6764,-99.4209
Cynthiana,OH,39.1736,-83.3485
Moccasin,MT,47.0527,-109.9086
Crab Orchard,NE,40.3347,-96.4224
Worthington,MO,40.4085,-92.6892
Money Island,NJ,39.2855,-75.2352
King Ranch Colony,MT,47.0572,-109.6362
Jackson,MT,45.3679,-113.4097
Big Spring,MD,39.6257,-77.9396
Eagle Grove,GA,34.2918,-83.0043
Long Creek,ND,48.1009,-103.2548
Towner,CO,38.4705,-102.0804
Paynes Creek,CA,40.3409,-121.9174
Monarch,MT,47.1003,-110.8448
Kellogg Point,CT,41.4681,-73.4597
Tatitlek,AK,60.8921,-146.6727
Velpen,IN,38.3553,-87.1019
Hunter Creek,AZ,34.3054,-111.0159
Bartley,WV,37.3372,-81.7334
Waldo,KS,39.12,-98.7983
Lamkin,TX,31.8241,-98.2619
Clay,TX,30.3883,-96.346
Guion,AR,35.9269,-91.9389
Gardi,GA,31.5409,-81.797
Hamburg,IN,39.3809,-85.2508
Brogan,OR,44.2475,-117.5187
Nekoma,ND,48.5763,-98.3755
Rodman,IA,43.0266,-94.5274
Mulberry,OK,35.8631,-94.7014
Delphos,IA,40.6632,-94.3403
Wiseman,AK,67.437,-150.1334
Glazier,TX,36.0137,-100.2702
La Casita,TX,26.3368,-98.7336
Dunlap,KS,38.5763,-96.3676
Summerhaven,AZ,32.4416,-110.7766
Hollowayville,IL,41.3648,-89.2951
Cathay,ND,47.5542,-99.4108
Alatna,AK,66.5638,-152.8385
Twin Hills Colony,MT,48.0168,-111.0698
Butte Meadows,CA,40.0871,-121.537
Hillman,MN,46.0063,-93.8887
Hilldale Colony,MT,48.8035,-109.7832
Mehan,OK,36.0457,-96.9401
Huntersville,WV,38.186,-80.0152
Golden Valley Colony,MT,46.2592,-109.2735
Floriston,CA,39.393,-120.0149
King Lake,NE,41.3135,-96.3017
Smithwick,SD,43.2976,-103.2163
Lancaster,VA,37.7675,-76.4549
Ono,CA,40.4801,-122.6257
Martinsburg Junction,PA,40.3101,-78.3365
Rye,AZ,34.0979,-111.3542
Bavaria,KS,38.7955,-97.7548
Keeler,CA,36.4867,-117.8733
Hough,OK,36.872,-101.5747
Live Oak,SC,34.056,-78.9397
Tunis,TX,30.544,-96.528
Blue Eye,AR,36.4966,-93.3977
Hamlin,KS,39.9156,-95.6275
Waverly,SD,44.9987,-96.9742
Louisburg,MN,45.1645,-96.1711
Fedora,SD,44.0067,-97.7895
Zeandale,KS,39.1627,-96.4279
De Lamere,ND,46.2668,-97.3332
Warm Springs,VA,38.0463,-79.7826
Ardoch,ND,48.2054,-97.338
Bassett,KS,37.9063,-95.4076
Rainsville,IN,40.414,-87.3158
Trout Valley,NM,33.0363,-108.1893
Maverick Junction,SD,43.4087,-103.3958
Beavertown,PA,40.3737,-78.237
Sunrise,AK,60.8701,-149.4678
Matheson,CO,39.1683,-103.977
Ohoopee,GA,32.1808,-82.2209
Jolley,IA,42.4794,-94.7191
Scottsville,KS,39.5426,-97.9523
Fults,IL,38.1644,-90.2128
Leal,ND,47.1049,-98.3155
Los Ojos,NM,36.7361,-106.5669
Gandy,NE,41.4698,-100.4583
Lucerne,MO,40.4639,-93.2911
Lawton,ND,48.3036,-98.3684
Leaf,MS,31.0276,-88.798
Boykin,GA,31.1017,-84.6848
Juntura,OR,43.7487,-118.0789
La Paloma Ranchettes,TX,26.3148,-98.623
Hartwell,MO,38.4331,-93.9342
Draper,SD,43.9262,-100.5372
Springdale,MT,45.7381,-110.2236
McMullen,AL,33.1481,-88.1757
Arbela,MO,40.4631,-92.0156
Edgewater Estates,TX,28.0969,-97.865
Flowella,TX,27.22,-98.0645
Paxson,AK,63.011,-145.7312
Udell,IA,40.7801,-92.7432
Leonard,MN,47.6513,-95.2672
Deerfield Colony,MT,47.2601,-109.6787
St. Benedict,IA,43.044,-94.0609
Johnson,MN,45.5722,-96.2941
California Hot Springs,CA,35.8876,-118.6551
Manley Hot Springs,AK,65.0187,-150.6453
Long Barn,CA,38.0957,-120.1285
Ranchitos East,TX,27.4901,-99.3668
Heltonville,IN,38.9278,-86.3755
Bucks Lake,CA,39.8797,-121.1941
Arjay,KY,36.8062,-83.642
Richfield,KS,37.2653,-101.7828
Sibley,ND,47.2188,-97.9654
Monte Verde,PR,18.0972,-66.6196
Pollock,MO,40.3583,-93.0834
Mount Holly,AR,33.303,-92.9539
Crozier,AZ,35.4227,-113.6487
Nenzel,NE,42.9274,-101.1018
Clark's Point,AK,58.8329,-158.5276
Whitlock,TN,36.3707,-88.3612
Norris,MT,45.5731,-111.6913
South Woodstock,VT,43.5608,-72.5321
Carlton,KS,38.6866,-97.2931
Meyer,IL,40.1477,-91.5031
Foraker,OK,36.8728,-96.5693
Helmer,IN,41.5312,-85.1702
Tulsita,TX,28.6423,-97.818
Meridian,OK,35.8442,-97.2456
Saumsville,VA,38.9357,-78.4992
Jacksonburg,OH,39.5384,-84.5032
Burchinal,IA,43.0648,-93.2786
Ludden,ND,46.0082,-98.1254
Geronimo Estates,AZ,34.3695,-111.3617
Bay Lake,FL,28.387,-81.5751
Brandon,CO,38.4464,-102.4412
Covenant Life,AK,59.3998,-136.0946
Norristown,GA,32.5064,-82.4982
Kilbourne,OH,40.3323,-82.9593
Nealmont,PA,40.6666,-78.2187
Rachel,NV,37.6414,-115.7681
Tarrants,MO,39.3578,-91.1836
Little America,WY,41.547,-109.8642
Kickapoo Site 2,KS,39.7029,-95.6495
Fernwood,MS,31.1847,-90.4531
Bolton,VT,44.3742,-72.8859
Illinois City,IL,41.3991,-90.8996
Edgemont,AR,35.6011,-92.1953
Marvin,SD,45.2605,-96.9154
Wood Lake,NE,42.6386,-100.2376
Baring,MO,40.2447,-92.2059
Utica,MT,46.9678,-110.0935
Urbana,KS,37.558,-95.3999
Concord,KY,38.6876,-83.4915
Port Protection,AK,56.3293,-133.594
Elmer,MO,39.9573,-92.6499
Deanville,TX,30.4295,-96.7569
Friendship,OK,34.6978,-99.2287
Childers Hill,TN,35.0816,-88.3267
Levelock,AK,59.0683,-156.9009
Max,NE,40.1143,-101.4045
Pinetown,NC,35.6111,-76.8558
Edgewood,CA,41.462,-122.426
Fontenelle,WY,41.9973,-110.0626
Wolf Creek,MT,47.0059,-112.07
Crooked Creek,AK,61.8439,-158.1082
Warm Spring Creek,MT,47.1847,-109.2827
Mexican Hat,UT,37.1731,-109.873
Gamaliel,AR,36.4518,-92.2369
Sarles,ND,48.945,-98.9969
Prairie City,SD,45.5312,-102.8164
Brownsville,MD,39.3782,-77.6615
Shoshone,CA,35.951,-116.3056
Brownell,KS,38.6406,-99.7443
Elliott,MD,38.3095,-76.0069
Pancoastburg,OH,39.624,-83.2642
Lakewood,IL,39.3235,-88.8981
Bevington,IA,41.3596,-93.7902
Kramer,ND,48.691,-100.7078
Dutch John,UT,40.9301,-109.4042
Wilder,MN,43.828,-95.2058
Owasa,IA,42.4319,-93.2047
Golden,NM,35.2637,-106.223
Yetter,IA,42.3161,-94.843
Albany,WY,41.1869,-106.1255
Obert,NE,42.6895,-97.0272
Coleman,GA,31.6717,-84.8903
Gregory,AR,35.1534,-91.3343
Westerville,NE,41.3962,-99.3818
Antler,ND,48.9713,-101.2832
Saltese,MT,47.4115,-115.512
Hamlet,NE,40.3845,-101.2345
Alzada,MT,45.0206,-104.4129
Sholes,NE,42.3348,-97.2946
Byron,OK,36.9014,-98.2944
Pine Bend,MN,47.4222,-95.5979
Huntsdale,MO,38.912,-92.4787
Valley Park,OK,36.2828,-95.7362
Amidon,ND,46.4822,-103.3196
Mammoth,MT,45.6692,-112.0176
South Mound,KS,37.435,-95.2245
Gilman,MT,47.5093,-112.3578
Normanna,TX,28.5277,-97.7831
Floweree,MT,47.7248,-111.0254
Chamizal,NM,34.2182,-106.9152
Parks,NE,40.0436,-101.7251
Spring Creek Colony,MT,47.154,-109.6207
Emmet,NE,42.4757,-98.8093
Impact,TX,32.5002,-99.7465
Port Clarence,AK,65.1108,-166.7683
Duran,NM,34.4636,-105.3807
Jennings,MD,39.6487,-79.1835
Long Lake,SD,45.8567,-99.2058
Elkport,IA,42.7417,-91.275
Jenner,CA,38.451,-123.1203
Eastshore,KS,38.3839,-97.0682
Leamersville,PA,40.3742,-78.4312
Sapphire Ridge,MT,46.8866,-110.2522
Helvetia,WV,38.7058,-80.1993
Keystone,NE,41.2187,-101.5841
Gross,NE,42.9461,-98.5697
Stockham,NE,40.7164,-97.9434
Washington Park,AZ,34.3978,-111.2731
Alanreed,TX,35.2117,-100.7325
Nanafalia,AL,32.1114,-87.9958
Mutual,OK,36.2305,-99.168
Fourche,AR,34.9933,-92.6189
Harding,IL,41.5179,-88.8487
Whitestone,AK,64.1527,-145.9061
Hyampom,CA,40.6262,-123.4689
Hyder,AK,55.9816,-130.0383
Correll,MN,45.232,-96.1627
Graysville,IN,39.1175,-87.5561
Hansboro,ND,48.9524,-99.3802
Vilas,SD,44.0084,-97.5956
Lisco,NE,41.4986,-102.6236
North Grove,IN,40.6123,-85.9661
Clayton,ID,44.2591,-114.388
Stony River,AK,61.7937,-156.5861
Glenn,GA,33.1493,-85.2092
Saratoga,AR,33.7446,-93.9043
Datil,NM,34.1423,-107.8424
Oark,AR,35.6923,-93.5733
Bucyrus,KS,38.7237,-94.714
Lunenburg,VA,36.9585,-78.2683
Edge Hill,GA,33.1534,-82.625
Baker,NV,39.015,-114.1233
Quail,TX,34.9151,-100.3919
Kep'el,CA,41.2842,-123.819
Valley City,IL,39.7067,-90.6508
Strathcona,MN,48.5537,-96.1671
Bentley,IL,40.344,-91.1118
Leith,ND,46.3626,-101.6385
Hollenberg,KS,39.981,-96.9917
Wynnburg,TN,36.3301,-89.4686
Marienthal,KS,38.4891,-101.22
Gascoyne,ND,46.119,-103.0788
Sumner,OK,36.3182,-97.1179
Attu Station,AK,52.8955,173.123
Redcrest,CA,40.3988,-123.9474
Calvin,ND,48.8518,-98.938
Graniteville,CA,39.4442,-120.7361
Broadland,SD,44.4938,-98.3466
Rockwood,IL,37.8404,-89.6968
Colliers,WV,40.3651,-80.5377
Winigan,MO,40.0468,-92.9018
Benndale,MS,30.8686,-88.8055
Pickens,WV,38.6559,-80.216
Virgil,SD,44.2909,-98.4276
Paris Crossing,IN,38.8295,-85.648
Van Vleet,MS,33.9833,-88.8972
Evansville,AK,66.9206,-151.4201
Shaniko,OR,45.0037,-120.7522
Twodot,MT,46.4224,-110.0725
Embden,ND,46.805,-97.4395
La Bajada,NM,35.5565,-106.2436
Ferrer Comunidad,PR,18.4054,-67.0671
Janesville,IL,39.3753,-88.2449
Toeterville,IA,43.4401,-92.8879
Maytown,KY,37.5326,-82.7992
Williamstown,MO,40.2409,-91.7977
Durango,IA,42.5618,-90.7762
Jovista,CA,35.794,-119.1896
Ludell,KS,39.8566,-100.9583
Macomb,OK,35.1479,-97.0086
Chilo,OH,38.7934,-84.1374
Oak Hill,KS,39.2466,-97.3428
Stidham,OK,35.3686,-95.7008
Little Valley,CA,40.8931,-121.178
Wiederkehr Village,AR,35.4817,-93.7577
Lake Minchumina,AK,63.7981,-152.3446
Tonopah,AZ,33.488,-112.9308
Wetonka,SD,45.6242,-98.7717
Huntley,WY,41.9316,-104.1439
Braddock,ND,46.564,-100.0896
Pedro Bay,AK,59.7862,-154.1321
Jacks Creek,TN,35.4691,-88.5146
South Lineville,MO,40.5785,-93.5242
Lazy Lake,FL,26.1563,-80.1452
Monango,ND,46.1734,-98.5952
Delacroix,LA,29.7652,-89.7874
Farnsworth,TX,36.3111,-100.9683
Ayers Ranch Colony,MT,47.051,-108.945
Portland,IA,43.1254,-93.1351
Sexton,IA,43.0749,-94.0892
Tippecanoe,OH,40.2737,-81.2812
South Gifford,MO,40.0258,-92.6829
Big Sandy,WV,37.4608,-81.7051
Botines,TX,27.7719,-99.4571
Calio,ND,48.6238,-98.938
Beaver,KS,38.6379,-98.6736
Homestead,MT,48.4202,-104.5369
Milford,MO,37.5864,-94.1581
Loma,ND,48.6417,-98.5248
Hachita,NM,31.9153,-108.3253
Pendroy,MT,48.073,-112.2992
Two Buttes,CO,37.5606,-102.3965
Doran,VA,37.0958,-81.8321
Auburn,ND,48.5066,-97.4368
Pine Grove,WA,48.6501,-118.6839
Fox,AK,64.9749,-147.609
Los Veteranos II,TX,27.7711,-99.4433
Edna Bay,AK,55.964,-133.6662
Mountain City,NV,41.8374,-115.9633
Livonia,MO,40.492,-92.7005
White Rock,SD,45.9248,-96.576
Denhoff,ND,47.4786,-100.2592
Coulterville,CA,37.7123,-120.1967
Avard,OK,36.6973,-98.7893
Falman,TX,27.9281,-97.1713
Lutak,AK,59.3997,-135.6314
Champion,NE,40.4706,-101.7468
Midfield,TX,28.9404,-96.2132
Radium,KS,38.1738,-98.8944
Hardy,IA,42.8102,-94.0512
Sarben,NE,41.1662,-101.3043
Elfin Cove,AK,58.1286,-136.1951
Cobden,MN,44.2825,-94.8466
Clarysville,MD,39.6421,-78.8887
Berea,NE,42.2123,-102.983
Aurora Center,SD,43.5272,-98.5894
Alta Sierra,CA,35.7292,-118.5493
Jacinto,MS,34.7622,-88.4276
Waldron,KS,37.0018,-98.1825
Florence,IL,39.6288,-90.6108
Concepcion,TX,27.3951,-98.3556
Hopeton,OK,36.6882,-98.662
Bonanza,CO,38.2966,-106.1419
Conway,ND,48.2343,-97.6751
Lovelaceville,KY,36.9672,-88.8335
Carlton,TX,31.9197,-98.1714
Denio,NV,41.9888,-118.6375
Romeville,LA,30.0676,-90.8341
Bynum,MT,47.9682,-112.3165
Doran,MN,46.1852,-96.4857
Mentone,TX,31.7073,-103.5989
Hannah,ND,48.9729,-98.6903
Saline City,IN,39.3653,-87.1322
Tavistock,NJ,39.8758,-75.0273
Englevale,ND,46.3912,-97.9038
Oak Hill,AL,31.9216,-87.0852
Ogallah,KS,38.9946,-99.7326
Buckshot,AZ,32.7404,-114.4829
Roseville,IA,43.0253,-92.8082
Ayr,ND,47.0411,-97.4909
Big Rock,IA,41.7691,-90.8265
Oral,SD,43.41,-103.2648
Ypsilanti,ND,46.7834,-98.561
Lorenzo,NE,41.0576,-103.0821
Opolis,KS,37.3449,-94.6245
Charmwood,MO,38.281,-91.0968
Pillsbury,ND,47.2071,-97.7957
Fay,OK,35.8161,-98.6587
Deputy,IN,38.7952,-85.6528
Vail,PA,40.7011,-78.2139
Tamora,NE,40.8945,-97.2252
Argo,IA,41.6258,-90.4341
Marineland,FL,29.6657,-81.2138
Gutierrez,TX,26.34,-98.6319
Livengood,AK,65.4817,-148.4171
Bazile Mills,NE,42.5124,-97.9083
Connerville,OK,34.4436,-96.6359
Monroe,AR,34.7341,-91.1067
Arlington,WY,41.6053,-106.1997
St. Charles,SD,43.0881,-99.0949
Elrod,IN,39.0548,-85.1638
Harris,KS,38.3206,-95.445
Winterhaven,CA,32.7372,-114.6378
River Forest,IN,40.1106,-85.7292
Centerville,MT,47.3844,-111.1432
Lindy,NE,42.7351,-97.7499
Fontana Dam,NC,35.4328,-83.8248
Anatone,WA,46.1354,-117.1322
Kidder,SD,45.8817,-97.7139
Eagle City,OK,35.9338,-98.59
Byers,KS,37.7879,-98.8671
Santa Monica,TX,26.3654,-97.59
Templeton,IN,40.5134,-87.2074
Artas,SD,45.8873,-99.8069
Ocean,MD,39.6016,-78.945
Little Grass Valley,CA,39.7252,-120.959
Halley,AR,33.5363,-91.3236
Sanford,VA,37.9299,-75.662
Ashley,MO,39.2537,-91.2239
Biehle,MO,37.6065,-89.8377
Hetland,SD,44.3772,-97.2347
Plainview,IA,41.6672,-90.7801
Franktown,VA,37.4777,-75.8773
Sleeping Buffalo,MT,48.483,-107.5319
Stillwell,IN,41.5559,-86.6028
Silesia,MT,45.556,-108.8368
Wautec,CA,41.3543,-123.8623
Lambert,MO,37.0938,-89.5547
Point of Rocks,WY,41.6831,-108.7755
Gapland,MD,39.4021,-77.6584
Woodruff,KS,39.9876,-99.4316
Lime Village,AK,61.327,-155.3181
Kingsbury Colony,MT,48.3044,-112.4846
Mayhill,NM,32.8961,-105.496
Cliff Village,MO,37.0252,-94.5172
Irena,MO,40.5403,-94.3899
Goodland,MN,47.1636,-93.1376
Bent,NM,33.1473,-105.8589
Cedar Point,KS,38.26,-96.8225
Overly,ND,48.6811,-100.151
Raleigh,ND,46.3572,-101.3054
Megargel,AL,31.3781,-87.4307
Seven Springs,NC,35.2249,-77.8452
Arvada,WY,44.6621,-106.1418
Whitlash,MT,48.9089,-111.2519
Perth,ND,48.7148,-99.4582
Lake Buena Vista,FL,28.379,-81.5262
Elbert,TX,33.2747,-99.0021
Dudley,SD,43.3082,-103.8192
Orogrande,NM,32.3874,-106.1003
Ragan,NE,40.3108,-99.2896
Hiko,NV,37.6063,-115.2018
Burnt Cabins,PA,40.0781,-77.8956
Nash,ND,48.4778,-97.5245
Lakeside,CO,39.7802,-105.0579
Hamberg,ND,47.7633,-99.516
Lambert,OK,36.6832,-98.4237
Indian Springs,MD,39.6457,-78.0074
Valdez,CO,37.1239,-104.6793
Gerster,MO,37.9548,-93.5769
Pilgrim,MI,44.6645,-86.2498
Texola,OK,35.2225,-99.993
Canyondam,CA,40.1698,-121.0771
Sherwood,TN,35.0749,-85.9259
Jefferson,OK,36.7203,-97.7909
Amorita,OK,36.924,-98.2936
Rock House,AZ,33.6318,-110.9456
Heil,ND,46.3892,-101.7012
York,ND,48.3132,-99.5733
Martinez,TX,26.4221,-98.7529
Roxbury,KS,38.5511,-97.4274
Charco,AZ,32.2474,-112.6001
Coyote,NM,36.1615,-106.6067
Kramer,NE,40.5913,-96.8734
Whitetail,MT,48.8966,-105.1619
Frenchtown-Rumbly,MD,38.0831,-75.8521
Adamson,OK,34.9243,-95.5474
Corral Viejo,PR,18.0755,-66.6523
Twin Lakes,CA,38.1695,-119.3422
Hillside Acres,TX,27.6762,-99.1777
Cedar,KS,39.6571,-98.9402
Boy River,MN,47.1679,-94.1242
Champ,MO,38.745,-90.4537
Kupreanof,AK,56.809,-132.9889
Stephan,SD,44.2482,-99.4576
Pinehaven,NM,35.3357,-108.671
Lotsee,OK,36.1334,-96.2091
Rocky Gap,VA,37.2413,-81.1049
Potomac,MT,46.8813,-113.5751
Mogollon,NM,33.4034,-108.7992
Fortescue,MO,40.0519,-95.3176
Corley,IA,41.5776,-95.3308
Big Horn,WY,44.6791,-106.9971
Stevens Village,AK,66.025,-149.0802
Pastura,NM,34.7851,-104.9421
Le Roy,IA,40.8779,-93.5926
Bloomfield,MT,47.4123,-104.919
Mylo,ND,48.6358,-99.6179
Lamar,NE,40.5725,-101.9793
Knowles,OK,36.8729,-100.1924
Cooperton,OK,34.8665,-98.8759
Harrison,SD,43.431,-98.5268
Loveland,OK,34.3046,-98.7708
Fallis,OK,35.7493,-97.1182
Birch River,WV,38.4961,-80.7497
Mildred,KS,38.0235,-95.1717
Norway,KS,39.6965,-97.7738
Harwood,MO,37.9567,-94.1541
Brownlee,NE,42.2893,-100.6241
Metz,MO,37.9965,-94.443
Hudson Crossroads,VA,38.7957,-78.725
Hobucken,NC,35.2544,-76.5712
Lynn,CO,37.4219,-104.6431
Jacksonville,IA,41.6452,-95.1515
Racetrack,MT,46.277,-112.7436
Fox Park,WY,41.0801,-106.1534
Copake Falls,NY,42.1202,-73.5247
Beaconsfield,IA,40.8075,-94.0507
Danvers,MT,47.2283,-109.713
Churchs Ferry,ND,48.2686,-99.1944
Thurmond,WV,37.961,-81.0796
Lindsay,MT,47.2249,-105.1528
Birch Creek,AK,66.2686,-145.8699
River Bend,MO,39.1841,-94.3941
Gann Valley,SD,44.0336,-98.9887
Milltown,SD,43.4252,-97.8081
Beluga,AK,61.1868,-151.1637
Hollister,OK,34.3408,-98.8712
Loomis,SD,43.7931,-98.104
Alcan Border,AK,62.6727,-141.1321
Port Tobacco Village,MD,38.5124,-77.0211
Princeton,AR,33.9775,-92.6241
Balfour,ND,47.9509,-100.5343
Bantry,ND,48.4973,-100.6095
Portage Creek,AK,58.9054,-157.6698
Larson,ND,48.8916,-102.8626
Laird,CO,40.0819,-102.102
Amherstdale,WV,37.7799,-81.8183
Emerald,NE,40.8131,-96.8354
Catherine,AL,32.186,-87.4699
Millerstown,PA,40.2771,-78.3029
San Fidel,NM,35.1025,-107.5975
Storla,SD,43.8625,-98.3526
Lupton,AZ,35.3547,-109.0527
Berkley,IA,41.9465,-94.1136
Edson,KS,39.335,-101.5495
Verdon,SD,45.2442,-98.0992
Sawpit,CO,37.9947,-108.0021
McClenney Tract,CA,35.822,-118.6477
Donaldson,MN,48.5749,-96.8992
Albee,SD,45.0513,-96.5535
Niota,IL,40.6155,-91.288
Point View,PA,40.4895,-78.2419
Butler,SD,45.262,-97.7117
New Holland,SD,43.4288,-98.6075
Barry,MN,45.5581,-96.5604
Drummond,ID,43.9996,-111.3433
Lantry,SD,45.0183,-101.4328
Ruso,ND,47.8373,-100.9343
The Ranch,MN,47.3198,-95.6952
State Line,ID,47.7052,-117.0366
Ugashik,AK,57.5736,-157.1232
Alamo Lake,AZ,34.2588,-113.5079
Jessie,ND,47.5402,-98.2291
Penalosa,KS,37.7156,-98.3202
Cowles,NE,40.1714,-98.4491
Bryant,OK,35.3923,-96.0624
Red Devil,AK,61.7735,-157.3461
Wales,ND,48.8952,-98.6008
Brockway,MT,47.2992,-105.7645
Cave,MO,39.0214,-91.0483
Ganister,PA,40.4736,-78.2266
Bergen,ND,48.0037,-100.7199
Grano,ND,48.6153,-101.5892
Stotesbury,MO,37.9744,-94.5645
Kinbrae,MN,43.8266,-95.4823
Gilbert,AR,35.9905,-92.7166
Bankston,IA,42.5074,-90.9613
Highgate Springs,VT,44.9782,-73.1056
McCarthy,AK,61.4539,-142.8648
Ferney,SD,45.3346,-98.0939
Lost Springs,WY,42.7652,-104.9255
Saint Catharine,MO,39.7986,-92.995
Goldcreek,MT,46.5838,-112.9284
Lowry,SD,45.3155,-99.9812
Kelly,KS,39.7368,-96.0008
Ismay,MT,46.5002,-104.7929
Nikolski,AK,53.0133,-168.7536
Monowi,NE,42.8307,-98.3296
Centralia,PA,40.8047,-76.3439
Black Hat,NM,35.6311,-108.9641
